"code" "Date" "Group" "Complete" "Speaker" "Process" "Recipient"
"TP" 514 "C" 1 "H" "B" "GT"
"KS" 514 "C" 1 "R" "B" "H"
"IE" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"IE" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 1 "R" "B" "C"
"IE" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 0 "" "B" ""
"TP" 514 "C" 0 "" "B" ""
"TP" 514 "C" 1 "H" "B" "GT"
"IE" 514 "C" 1 "H" "B" "GT"
"UC" 514 "C" 1 "R" "B" "R"
"IE" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "R" "B" "GT"
"IE" 514 "C" 1 "R" "B" "H"
"IE" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 1 "H" "R" "GT"
"TP" 514 "C" 1 "C" "R" "H"
"TP" 514 "C" 1 "H" "R" "C"
"IE" 514 "C" 1 "R" "B" "GT"
"IE" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "R" "GT"
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 1 "R" "P" "C"
"IE" 514 "C" 1 "R" "P" "C"
"TP" 514 "C" 1 "C" "P" "R"
"IE" 514 "C" 1 "R" "P" "C"
"TP" 514 "C" 1 "R" "P" "GT"
"UC" 514 "C" 1 "H" "R" "R"
"IE" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "R"
"KS" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "C" "P" "R"
"TP" 514 "C" 1 "R" "P" "C"
"IE" 514 "C" 1 "R" "P" "C"
"TP" 514 "C" 1 "C" "T" "R"
"IE" 514 "C" 1 "C" "T" "R"
"GO" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "GT"
"IE" 514 "C" 1 "C" "T" "GT"
"TP" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "H" "R" "R"
"TP" 514 "C" 1 "R" "" "C"
"TP" 514 "C" 1 "H" "R" "C"
"IE" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "H" "T" "GT"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 1 "R" "T" "C"
"EA" 514 "C" 1 "R" "T" "C"
"EA" 514 "C" 1 "C" "T" "R"
"EA" 514 "C" 1 "R" "T" "C"
"KS" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "H" "R" "C"
"TP" 514 "C" 1 "C" "R" "H"
"IE" 514 "C" 1 "H" "T" "GT"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "R"
"TP" 514 "C" 1 "H" "R" "C"
"TP" 514 "C" 1 "R" "T" "H"
"IE" 514 "C" 1 "R" "T" "GT"
"TP" 514 "C" 1 "H" "T" "C"
"KS" 514 "C" 1 "C" "T" "GT"
"KS" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "C" "T" "H"
"TP" 514 "C" 1 "H" "T" "C"
"IE" 514 "C" 1 "R" "T" "GT"
"TP" 514 "C" 1 "H" "T" "R"
"TP" 514 "C" 1 "C" "T" "GT"
"TP" 514 "C" 1 "H" "T" "C"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "H" "T" "GT"
"IE" 514 "C" 1 "R" "T" "GT"
"KS" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "H" "T" "C"
"IE" 514 "C" 1 "C" "T" "H"
"TP" 514 "C" 1 "H" "T" "R"
"TP" 514 "C" 1 "R" "T" "H"
"TP" 514 "C" 1 "R" "T" "GT"
"TP" 514 "C" 1 "C" "T" "GT"
"IE" 514 "C" 1 "H" "T" "GT"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 0 "C" "T" ""
"IE" 514 "C" 1 "H" "T" "GT"
"TP" 514 "C" 1 "R" "G" "H"
"IE" 514 "C" 1 "H" "G" "R"
"GO" 514 "C" 1 "R" "G" "H"
"EA" 514 "C" 1 "C" "G" "GT"
"EA" 514 "C" 1 "H" "G" "C"
"TP" 514 "C" 1 "R" "G" "C"
"EA" 514 "C" 1 "C" "G" "GT"
"TP" 514 "C" 1 "R" "G" "C"
"TP" 514 "C" 1 "H" "G" "C"
"TP" 514 "C" 1 "C" "G" "H"
"TP" 514 "C" 1 "R" "G" "GT"
"TP" 514 "C" 1 "H" "G" "R"
"KS" 514 "C" 1 "R" "G" "H"
"TP" 514 "C" 1 "H" "G" "R"
"TP" 514 "C" 1 "H" "G" "R"
"TP" 514 "C" 1 "R" "G" "C"
"IE" 514 "C" 1 "C" "G" "R"
"TP" 514 "C" 1 "R" "G" "C"
"TP" 514 "C" 1 "H" "P" "C"
"IE" 514 "C" 1 "H" "P" "C"
"IE" 514 "C" 1 "R" "P" "H"
"TP" 514 "C" 1 "H" "P" "R"
"TP" 514 "C" 1 "R" "P" "H"
"TP" 514 "C" 1 "H" "P" "C"
"IE" 514 "C" 1 "C" "P" "H"
"TP" 514 "C" 1 "C" "P" "H"
"TP" 514 "C" 1 "R" "P" "GT"
"TP" 514 "C" 1 "R" "P" "GT"
"KS" 514 "C" 1 "C" "P" "GT"
"IE" 514 "C" 1 "H" "P" "C"
"KS" 514 "C" 1 "R" "P" "GT"
"IE" 514 "C" 1 "H" "P" "R"
"TP" 514 "C" 0 "H" "P" "GT"
"TP" 514 "C" 0 "R" "P" "GT"
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 1 "H" "T" "GT"
"TP" 514 "C" 1 "C" "T" "GT"
"TP" 514 "C" 1 "H" "T" "C"
"TP" 514 "C" 1 "C" "T" "H"
"TP" 514 "C" 1 "H" "T" "C"
"IE" 514 "C" 1 "H" "T" "C"
"TP" 514 "C" 0 "R" "T" ""
"TP" 514 "C" 1 "H" "" "GT"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "H" "T" "GT"
"IE" 514 "C" 1 "R" "T" "GT"
"IE" 514 "C" 1 "H" "T" "GT"
"TP" 514 "C" 1 "R" "T" "GT"
"IE" 514 "C" 1 "R" "T" "GT"
"IE" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 0 "" "T" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"EA" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"KS" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"GO" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 1 "R" "T" "GT"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"UC" 514 "C" 1 "H" "T" "C"
"TP" 514 "C" 1 "C" "T" "H"
"IE" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "H" "T" "GT"
"TP" 514 "C" 1 "C" "T" "H"
"IE" 514 "C" 1 "H" "T" "C"
"IE" 514 "C" 1 "R" "T" "GT"
"IE" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "H" "T" "C"
"TP" 514 "C" 1 "C" "T" "H"
"IE" 514 "C" 1 "R" "T" "GT"
"TP" 514 "C" 1 "C" "T" "R"
"IE" 514 "C" 1 "R" "T" "GT"
"TP" 514 "C" 1 "H" "T" "GT"
"TP" 514 "C" 1 "R" "T" "GT"
"IE" 514 "C" 1 "C" "T" "GT"
"GO" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "H" "T" "C"
"IE" 514 "C" 1 "R" "T" "GT"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "H" "T" "C"
"IE" 514 "C" 1 "C" "T" "H"
"IE" 514 "C" 1 "H" "T" "C"
"TP" 514 "C" 1 "C" "T" "H"
"TP" 514 "C" 1 "H" "T" "C"
"TP" 514 "C" 1 "C" "T" "H"
"TP" 514 "C" 1 "H" "T" "C"
"IE" 514 "C" 1 "R" "T" "C"
"KS" 514 "C" 1 "C" "T" "R"
"KS" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "H" "T" "C"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"TP" 514 "C" 0 "" "" ""
"IE" 514 "C" 0 "" "" ""
"OF" 514 "C" 0 "" "" ""
"IE" 514 "C" 1 "R" "B" "GT"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "H" "B" "GT"
"TP" 514 "C" 1 "C" "B" "GT"
"TP" 514 "C" 1 "H" "B" "C"
"TP" 514 "C" 1 "C" "B" "H"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "R" "B" "GT"
"TP" 514 "C" 1 "C" "B" "GT"
"TP" 514 "C" 1 "R" "B" "C"
"IE" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 1 "R" "B" "GT"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "GT"
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "H"
"TP" 514 "C" 1 "R" "B" "H"
"EA" 514 "C" 1 "C" "B" "GT"
"EA" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "GT"
"TP" 514 "C" 1 "H" "B" "C"
"EA" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "H" "B" "R"
"TP" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 0 "C" "B" ""
"TP" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "GT"
"TP" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "H" "B" "GT"
"TP" 514 "C" 1 "R" "B" "GT"
"TP" 514 "C" 0 "" "B" ""
"TP" 514 "C" 1 "H" "B" "GT"
"TP" 514 "C" 1 "C" "B" "R"
"IE" 514 "C" 1 "C" "B" "R"
"IE" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "C" "B" "GT"
"TP" 514 "C" 1 "H" "B" "GT"
"TP" 514 "C" 1 "R" "B" "H"
"TP" 514 "C" 1 "H" "B" "C"
"TP" 514 "C" 1 "C" "B" "H"
"TP" 514 "C" 1 "C" "B" "GT"
"TP" 514 "C" 0 "" "B" ""
"TP" 514 "C" 1 "C" "B" "GT"
"TP" 514 "C" 1 "C" "B" "GT"
"IE" 514 "C" 1 "H" "G" "GT"
"IE" 514 "C" 1 "R" "G" "GT"
"IE" 514 "C" 1 "C" "G" "GT"
"IE" 514 "C" 1 "R" "G" "C"
"IE" 514 "C" 0 "" "G" ""
"GO" 514 "C" 1 "C" "G" "R"
"EA" 514 "C" 1 "H" "G" "C"
"TP" 514 "C" 1 "R" "G" "C"
"TP" 514 "C" 1 "C" "T" "GT"
"TP" 514 "C" 0 "R" "T" "H"
"TP" 514 "C" 1 "H" "T" "R"
"TP" 514 "C" 1 "R" "T" "H"
"IE" 514 "C" 1 "H" "T" "R"
"TP" 514 "C" 1 "R" "T" "H"
"TP" 514 "C" 1 "H" "T" "R"
"TP" 514 "C" 1 "R" "T" "H"
"TP" 514 "C" 1 "H" "T" "R"
"TP" 514 "C" 1 "R" "T" "H"
"TP" 514 "C" 1 "H" "T" "R"
"TP" 514 "C" 1 "C" "T" "C"
"TP" 514 "C" 1 "C" "T" "GT"
"TP" 514 "C" 1 "R" "T" "GT"
"TP" 514 "C" 1 "C" "T" "GT"
"TP" 514 "C" 1 "H" "T" "GT"
"TP" 514 "C" 1 "C" "T" "GT"
"TP" 514 "C" 1 "H" "T" "C"
"IE" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "H" "T" "GT"
"KS" 514 "C" 1 "C" "G" "GT"
"GO" 514 "C" 1 "R" "G" "GT"
"GO" 514 "C" 1 "R" "G" "GT"
"IE" 514 "C" 1 "H" "G" "R"
"EA" 514 "C" 1 "R" "G" "GT"
"GO" 514 "C" 1 "H" "G" "R"
"GO" 514 "C" 1 "C" "G" "GT"
"GO" 514 "C" 1 "R" "G" "C"
"TP" 514 "C" 1 "H" "G" "R"
"TP" 514 "C" 1 "C" "G" "R"
"TP" 514 "C" 1 "H" "G" "C"
"TP" 514 "C" 1 "C" "G" "H"
"IE" 514 "C" 1 "R" "G" "GT"
"TP" 514 "C" 1 "R" "G" "GT"
"UC" 514 "C" 1 "H" "G" "GT"
"IE" 514 "C" 1 "R" "G" "C"
"IE" 514 "C" 1 "C" "G" "R"
"TP" 514 "C" 1 "H" "G" "GT"
"EA" 514 "C" 1 "R" "G" "C"
"IE" 514 "C" 1 "C" "G" "R"
"EA" 514 "C" 1 "R" "G" "C"
"IE" 514 "C" 1 "H" "G" "R"
"GO" 514 "C" 1 "R" "G" "H"
"GO" 514 "C" 1 "C" "G" "GT"
"EA" 514 "C" 1 "R" "G" "C"
"EA" 514 "C" 1 "H" "G" "C"
"TP" 514 "C" 1 "R" "G" "H"
"EA" 514 "C" 1 "C" "G" "GT"
"EA" 514 "C" 1 "H" "G" "C"
"IE" 514 "C" 1 "R" "G" "C"
"IE" 514 "C" 1 "C" "G" "R"
"KS" 514 "C" 1 "R" "G" "C"
"IE" 514 "C" 1 "C" "G" "R"
"IE" 514 "C" 1 "H" "G" "R"
"IE" 514 "C" 1 "R" "G" "GT"
"KS" 514 "C" 1 "C" "G" "R"
"GO" 514 "C" 1 "R" "G" "C"
"IE" 514 "C" 1 "H" "G" "R"
"IE" 514 "C" 1 "C" "G" "H"
"IE" 514 "C" 1 "H" "G" "R"
"IE" 514 "C" 1 "C" "G" "H"
"EA" 514 "C" 1 "R" "G" "H"
"IE" 514 "C" 1 "H" "G" "R"
"IE" 514 "C" 1 "R" "B" "GT"
"EA" 514 "C" 1 "C" "B" "C"
"EA" 514 "C" 1 "R" "B" "R"
"IE" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "R" "B" "C"
"TP" 514 "C" 1 "H" "B" "GT"
"TP" 514 "C" 1 "H" "B" "GT"
"KS" 514 "C" 1 "R" "B" "H"
"EA" 514 "C" 1 "H" "B" "R"
"IE" 514 "C" 1 "R" "B" "H"
"GO" 514 "C" 1 "H" "B" "R"
"EA" 514 "C" 1 "R" "B" "H"
"EA" 514 "C" 1 "C" "B" "GT"
"EA" 514 "C" 1 "H" "B" "C"
"EA" 514 "C" 1 "R" "B" "GT"
"EA" 514 "C" 1 "R" "B" "GT"
"EA" 514 "C" 1 "C" "B" "R"
"TP" 514 "C" 1 "C" "G" "GT"
"TP" 514 "C" 1 "R" "G" "C"
"TP" 514 "C" 1 "H" "G" "R"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "C" "P" "GT"
"TP" 514 "C" 1 "H" "P" "R"
"TP" 514 "C" 1 "C" "P" "GT"
"TP" 514 "C" 1 "R" "P" "C"
"EA" 514 "C" 1 "C" "P" "H"
"EA" 514 "C" 1 "R" "G" "GT"
"EA" 514 "C" 1 "H" "G" "R"
"EA" 514 "C" 1 "C" "G" "H"
"EA" 514 "C" 1 "H" "G" "C"
"EA" 514 "C" 1 "R" "G" "C"
"EA" 514 "C" 1 "C" "G" "GT"
"EA" 514 "C" 1 "H" "G" "C"
"EA" 514 "C" 1 "C" "G" "H"
"TP" 514 "C" 1 "R" "P" "GT"
"EA" 514 "C" 1 "H" "P" "C"
"EA" 514 "C" 1 "C" "P" "H"
"EA" 514 "C" 1 "R" "P" "H"
"GO" 514 "C" 1 "C" "R" "GT"
"GO" 514 "C" 1 "H" "R" "C"
"GO" 514 "C" 1 "R" "R" "H"
"GO" 514 "C" 1 "C" "R" "GT"
"EA" 514 "C" 1 "R" "R" "C"
"GO" 514 "C" 1 "C" "R" "H"
"KS" 514 "C" 1 "R" "P" "GT"
"KS" 514 "C" 1 "C" "P" "R"
"KS" 514 "C" 1 "R" "P" "C"
"IE" 514 "C" 1 "C" "P" "R"
"EA" 514 "C" 1 "R" "P" "C"
"EA" 514 "C" 1 "C" "P" "R"
"TP" 514 "C" 1 "R" "P" "H"
"TP" 514 "C" 1 "H" "P" "R"
"GO" 514 "C" 1 "C" "P" "GT"
"EA" 514 "C" 1 "R" "P" "C"
"IE" 514 "C" 1 "C" "P" "R"
"IE" 514 "C" 1 "R" "P" "C"
"IE" 514 "C" 1 "C" "P" "R"
"GO" 514 "C" 1 "R" "P" "C"
"GO" 514 "C" 1 "H" "P" "GT"
"EA" 514 "C" 1 "R" "P" "H"
"IE" 514 "C" 1 "H" "P" "GT"
"GO" 514 "C" 1 "R" "P" "C"
"GO" 514 "C" 1 "H" "P" "R"
"GO" 514 "C" 1 "C" "P" "GT"
"EA" 514 "C" 1 "R" "P" "C"
"GO" 514 "C" 1 "C" "P" "R"
"EA" 514 "C" 1 "R" "P" "C"
"GO" 514 "C" 1 "R" "P" "C"
"KS" 514 "C" 1 "C" "P" "R"
"KS" 514 "C" 1 "R" "P" "C"
"TP" 514 "C" 1 "C" "P" "R"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "H" "T" "R"
"TP" 514 "C" 1 "R" "T" "GT"
"IE" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "C" "T" "R"
"IE" 514 "C" 1 "R" "T" "C"
"EA" 514 "C" 1 "R" "T" "C"
"EA" 514 "C" 1 "C" "T" "R"
"EA" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "C" "T" "R"
"KS" 514 "C" 1 "R" "T" "C"
"KS" 514 "C" 1 "C" "T" "R"
"KS" 514 "C" 1 "R" "T" "C"
"KS" 514 "C" 1 "C" "T" "R"
"KS" 514 "C" 1 "R" "T" "C"
"KS" 514 "C" 1 "C" "T" "R"
"KS" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "C" "T" "R"
"IE" 514 "C" 1 "R" "T" "GT"
"KS" 514 "C" 1 "C" "T" "GT"
"KS" 514 "C" 1 "R" "T" "C"
"EA" 514 "C" 1 "R" "T" "C"
"EA" 514 "C" 1 "C" "T" "R"
"IE" 514 "C" 1 "H" "T" "R"
"IE" 514 "C" 1 "R" "T" "H"
"TP" 514 "C" 1 "C" "T" "H"
"TP" 514 "C" 1 "H" "T" "C"
"EA" 514 "C" 1 "R" "T" "GT"
"EA" 514 "C" 1 "H" "T" "R"
"KS" 514 "C" 1 "R" "T" "H"
"IE" 514 "C" 1 "H" "T" "R"
"IE" 514 "C" 1 "R" "T" "H"
"KS" 514 "C" 1 "C" "T" "R"
"IE" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "H" "T" "C"
"KS" 514 "C" 1 "C" "T" "GT"
"KS" 514 "C" 1 "H" "T" "GT"
"TP" 514 "C" 1 "R" "T" "GT"
"TP" 514 "C" 1 "H" "T" "H"
"TP" 514 "C" 1 "C" "T" "GT"
"TP" 514 "C" 1 "R" "T" "GT"
"TP" 514 "C" 1 "H" "T" "GT"
"OF" 514 "C" 1 "C" "T" "GT"
"OF" 514 "C" 1 "R" "T" "C"
"OF" 514 "C" 1 "H" "T" "C"
"IE" 514 "C" 1 "R" "T" "GT"
"IE" 514 "C" 1 "H" "T" "GT"
"IE" 514 "C" 1 "R" "T" "GT"
"IE" 514 "C" 1 "H" "T" "GT"
"IE" 514 "C" 1 "C" "T" "H"
"IE" 514 "C" 1 "R" "T" "H"
"KS" 514 "C" 1 "T" "T" "C"
"KS" 514 "C" 1 "C" "T" "R"
"KS" 514 "C" 1 "H" "T" "C"
"EA" 514 "C" 1 "C" "T" "GT"
"TP" 514 "C" 1 "H" "T" "GT"
"TP" 514 "C" 1 "R" "T" "GT"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "C" "T" "H"
"TP" 514 "C" 1 "H" "T" "C"
"TP" 514 "C" 1 "C" "T" "H"
"GO" 514 "C" 1 "C" "T" "GT"
"EA" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "H" "T" "C"
"TP" 514 "C" 1 "C" "T" "GT"
"TP" 514 "C" 1 "H" "T" "C"
"TP" 514 "C" 1 "C" "T" "GT"
"IE" 514 "C" 1 "H" "T" "C"
"KS" 514 "C" 1 "C" "T" "H"
"KS" 514 "C" 1 "R" "T" "C"
"KS" 514 "C" 1 "C" "T" "R"
"TP" 514 "C" 1 "R" "T" "C"
"TP" 514 "C" 1 "C" "T" "R"
"KS" 514 "C" 1 "R" "T" "C"
"IE" 514 "C" 1 "C" "T" "R"
"KS" 514 "C" 1 "R" "T" "GT"
"KS" 514 "C" 1 "H" "T" "GT"
"KS" 514 "C" 1 "R" "T" "H"
